index,subject,prompt,target_new,target_true,new_prob_0,old_prob_0,new_prob_1,old_prob_1,new_prob_2,old_prob_2,new_prob_3,old_prob_3,new_prob_4,old_prob_4,new_prob_5,old_prob_5,new_prob_6,old_prob_6,new_prob_7,old_prob_7,new_prob_8,old_prob_8,new_prob_9,old_prob_9
253,ダニー・ミノーグ,{}はどの国で生まれましたか？,チェコ,オーストラリア,0.0011283839121460915,0.002896777121350169,0.001564021222293377,0.0031759708654135466,0.0024660041090101004,0.0037228004075586796,0.00414155051112175,0.0037095178849995136,0.0094235148280859,0.003029556479305029,0.01519344188272953,0.003280185628682375,0.019185397773981094,0.0032940672244876623,0.021094543859362602,0.003342089941725135,0.022837240248918533,0.0037398277781903744,0.024560730904340744,0.004728943109512329
254,京都府,{}の名前の由来は何市ですか？,Nagoya,京都,0.00001169623192254221,0.00007194111094577238,0.00003974701030529104,0.00007829668174963444,0.0000994434449239634,0.00008321109635289758,0.00024370074970647693,0.00008057616651058197,0.0005591863300651312,0.00008155757677741349,0.0016131013398990035,0.00007870061381254345,0.007810868322849274,0.00008467644511256367,0.031596001237630844,0.00009753627819009125,0.038101762533187866,0.0000807003234513104,0.03934476152062416,0.0000899431761354208
255,ジャン・ティンゲリー,{}はどの都市で活動していましたか？,ストックホルム,パリ,0.0007821767940185964,0.0015618002507835627,0.0033085111062973738,0.0035711494274437428,0.006941727362573147,0.005379154346883297,0.012556472793221474,0.007567964494228363,0.020069902762770653,0.01077347993850708,0.02500099688768387,0.013094461522996426,0.028280537575483322,0.014956692233681679,0.03060167282819748,0.016486622393131256,0.03319784626364708,0.017544932663440704,0.03643934056162834,0.018721234053373337
256,ガラタ,{}はどの都市の市内に位置していますか？,メッカ,イスタンブール,0.00019863698980771005,0.002329666167497635,0.0005090832128189504,0.0028706274461001158,0.0006541389739140868,0.00304068299010396,0.0010378004517406225,0.0030583874322474003,0.0014457914512604475,0.003312709741294384,0.002070345915853977,0.0034309064503759146,0.0035045421682298183,0.003586985170841217,0.00608904380351305,0.003427204443141818,0.010057754814624786,0.0030214448925107718,0.015211183577775955,0.002748828148469329
257,ゴドレジ・コンシューマ・プロダクツ・リミテッド,{}の本社はどこにありますか？,モスクワ,ムンバイ,0.0007708523189648986,0.00015826370508875698,0.0013198943343013525,0.0003372742794454098,0.0027075684629380703,0.00127843813970685,0.005465439986437559,0.0006595062441192567,0.010863738134503365,0.0008700303733348846,0.01669391244649887,0.00046561937779188156,0.01929854042828083,0.0003413091762922704,0.020676225423812866,0.0002125060127582401,0.021318573504686356,0.0001466519752284512,0.021748464554548264,0.00014184943574946374
258,アンリ・エスティエンヌ,{}はどこで生まれましたか？,マカオ,パリ,0.0009867226472124457,0.0017553407233208418,0.002090287394821644,0.0020304755307734013,0.0032693706452846527,0.0031005442142486572,0.005578422453254461,0.004138466902077198,0.009308401495218277,0.004431704059243202,0.014212384819984436,0.004799147602170706,0.01706821471452713,0.0034005194902420044,0.018165532499551773,0.003352562664076686,0.019119538366794586,0.0038237280678004026,0.020551014691591263,0.0037307951133698225
259,ひだまりスケッチ,{}はどの国で制作されましたか？,モンゴル,日本,0.0013118175556883216,0.00005269918983685784,0.003690823446959257,0.00012056763807777315,0.006688549183309078,0.00014708195521961898,0.009122426621615887,0.00013554916949942708,0.012687853537499905,0.00018295648624189198,0.01471878495067358,0.00021356272918637842,0.01640373468399048,0.0002164459292544052,0.017910722643136978,0.00020403627422638237,0.019163332879543304,0.000181376381078735,0.020321834832429886,0.00015786511357873678
260,サンドロ・ボッティチェリ,{}はどの都市で亡くなりましたか？,バルセロナ,フィレンツェ,0.0008504005381837487,0.00304798292927444,0.00239786459133029,0.004454305861145258,0.004952117335051298,0.006316511891782284,0.010237164795398712,0.00871761329472065,0.014920934103429317,0.010929873213171959,0.02110956981778145,0.016790030524134636,0.022899914532899857,0.018170062452554703,0.023778161033988,0.01616087555885315,0.02536379173398018,0.013363639824092388,0.02705644629895687,0.012999448925256729
261,カウント・ベイシー,{}と偉大な人々はどの音楽ジャンルを演奏しますか？,ロック,ジャズ,0.00143566750921309,0.0020763776265084743,0.0029818795155733824,0.002390810754150152,0.005419877823442221,0.0025023920461535454,0.009174313396215439,0.0029629680793732405,0.014158250764012337,0.0037209498696029186,0.01721029356122017,0.004566308576613665,0.017905838787555695,0.004603151232004166,0.01917271316051483,0.0031718469690531492,0.020871255546808243,0.0027035304810851812,0.02171381562948227,0.0030971847008913755
262,ババ・スミス,{}は何のスポーツをプロでプレイしていますか？,スキー,フットボール,0.0019830293022096157,0.0011406191624701023,0.0035090127494186163,0.0016368356300517917,0.005876463837921619,0.0018856733804568648,0.010335084050893784,0.002087825443595648,0.014876789413392544,0.0019958759658038616,0.018781393766403198,0.0017763334326446056,0.020434681326150894,0.0015498059801757336,0.02123217284679413,0.0013471310958266258,0.021750207990407944,0.001038326881825924,0.021912377327680588,0.0006310009048320353
263,アフガニスタン,{}はどの大陸に属していますか？,ヨーロッパ,アジア,0.0009598505566827953,0.0013261823914945126,0.002025904832407832,0.0016808442305773497,0.0034575299359858036,0.002232621656730771,0.006110488437116146,0.003564534243196249,0.011047793552279472,0.004453175701200962,0.019361263141036034,0.0060940939001739025,0.019715797156095505,0.007940812967717648,0.020212478935718536,0.010442933067679405,0.020847981795668602,0.012201391160488129,0.021512921899557114,0.012764161452651024
264,トゥスクラーナエ・ディスプタティオネス,{}の原語は何ですか？,フランス語,ラテン語,0.000993999419733882,0.0011352760484442115,0.001375146908685565,0.0015918513527140021,0.0030019718687981367,0.0025621983222663403,0.0038825159426778555,0.0030369029846042395,0.01067429780960083,0.005686276592314243,0.013287901878356934,0.006398973986506462,0.0161591786891222,0.00715402327477932,0.01827317476272583,0.007278155535459518,0.019616728648543358,0.006931017618626356,0.020485393702983856,0.006252242252230644
265,岩田聡,{}はどの会社で働いていますか？,ゴールドマンサックス,任天堂,0.0002253783168271184,0.0025012451224029064,0.0006429901695810258,0.0026747200172394514,0.0013940458884462714,0.0026575836818665266,0.003291400847956538,0.0027608328964561224,0.00792340561747551,0.002844584174454212,0.01901746168732643,0.002694887574762106,0.044364552944898605,0.00216902163811028,0.08324645459651947,0.001635997323319316,0.09400370717048645,0.0005270820111036301,0.09582819789648056,0.0004326399357523769
266,ハイダル・アリ,{}は何教を信じていますか？,ユダヤ教,イスラム教,0.0010054402519017458,0.0014061378315091133,0.0014003015821799636,0.0018671909347176552,0.00212676590308547,0.002146537182852626,0.0037701642140746117,0.0023421109654009342,0.00789568480104208,0.0025199782103300095,0.014226293191313744,0.0024800808168947697,0.01799042522907257,0.002105779480189085,0.019320525228977203,0.0020664469338953495,0.020627228543162346,0.0024041482247412205,0.021233566105365753,0.0021633768919855356
267,ミコラ・トメンコ,{}の国籍は何ですか？,ペルー,ウクライナ,0.0016526398248970509,0.001932015991769731,0.0030310451984405518,0.002186702797189355,0.0034809447824954987,0.002241740934550762,0.006815950386226177,0.0023211007937788963,0.010871734470129013,0.0016670649638399482,0.01651786081492901,0.0015685458201915026,0.019229400902986526,0.0016244322760030627,0.020221427083015442,0.0014731772243976593,0.0208293404430151,0.001344195450656116,0.02139790914952755,0.0012664658715948462
268,マウント・コックス,{}はどの大陸に位置していますか？,アフリカ大陸,南極大陸,0.0009329714812338352,0.0008924954454414546,0.0014695569407194853,0.0009547225199639797,0.0016011175466701388,0.000941176142077893,0.002227103803306818,0.0011007529683411121,0.0031684190034866333,0.0014062067493796349,0.00627845898270607,0.0023031996097415686,0.011001212522387505,0.0032214773818850517,0.01925368420779705,0.003837627824395895,0.02675050124526024,0.002467930782586336,0.034740328788757324,0.0021896716207265854
269,モーリス・フォール,{}の母国語は何ですか？,ブルガリア語,フランス語,0.0004198320093564689,0.001521104946732521,0.0007123788818717003,0.0019425051286816597,0.0018122190376743674,0.0026719633024185896,0.004078765399754047,0.0031558515038341284,0.00775062944740057,0.0034327730536460876,0.011973327025771141,0.002263404428958893,0.021007344126701355,0.0027893490623682737,0.037365250289440155,0.0016473591094836593,0.04730896279215813,0.004346402361989021,0.05034446716308594,0.003106329357251525
270,ヤコボ・ザブルドフスキー,{}の職業は何ですか？,デザイナー,ジャーナリスト,0.001326919300481677,0.0009079451556317508,0.0020732907578349113,0.0011247944785282016,0.0036708232946693897,0.0013768370263278484,0.0055595687590539455,0.0016978885978460312,0.008885239250957966,0.0018667973345145583,0.013117368333041668,0.00247004022821784,0.017004389315843582,0.0031223648693412542,0.019345305860042572,0.003239420708268881,0.020516885444521904,0.0028526547830551863,0.021587345749139786,0.0021967270877212286
271,ラフキン,{}はどの州の中心に位置していますか？,コロラド,テキサス,0.001976958941668272,0.0016897334717214108,0.00270668207667768,0.0016568005084991455,0.003175566904246807,0.0020256282296031713,0.0045603117905557156,0.002230782527476549,0.008146742358803749,0.0024574240669608116,0.014007861725986004,0.0027121668681502342,0.01901092752814293,0.003955973777920008,0.02039051428437233,0.005241048987954855,0.021794458851218224,0.006541615352034569,0.024141548201441765,0.007769448217004538
272,プラットフォーム・コントローラ・ハブ,{}を製造している会社はどこですか？,レッドブル,インテル,0.0006647815462201834,0.0012714016484096646,0.0010298326378688216,0.001661789370700717,0.0017632166855037212,0.002172446809709072,0.003086729906499386,0.0025775227695703506,0.006924869026988745,0.003129401011392474,0.01332235150039196,0.004424357321113348,0.017371734604239464,0.0076515390537679195,0.01840759441256523,0.007652501575648785,0.01931062899529934,0.007539467420428991,0.02030201628804207,0.007135095074772835
273,ペルペトゥス聖人,{}が最初に就いたのは何職位でしたか？,皇帝,司教,0.0017643378814682364,0.0015036755939945579,0.005183080211281776,0.0020587225444614887,0.010832163505256176,0.0034815119579434395,0.016111431643366814,0.004264427814632654,0.01774710975587368,0.0030043539591133595,0.01851162686944008,0.002815223764628172,0.01907568797469139,0.002985552418977022,0.019571689888834953,0.003297448856756091,0.02007031999528408,0.003680542577058077,0.02059388905763626,0.004130450543016195
274,ヤロミール・ヤーガー,{}はプロとして何のスポーツを氷上で行いますか？,スキー,ホッケー,0.0017818554770201445,0.0014452841132879257,0.0025307508185505867,0.0015190294943749905,0.0045094676315784454,0.0018815624061971903,0.007914414629340172,0.002496077213436365,0.013101691380143166,0.0030100452713668346,0.01746254228055477,0.003101928625255823,0.020251987501978874,0.001987334806472063,0.021913250908255577,0.00014070948236621916,0.022664232179522514,0.00002447202496114187,0.02339359186589718,0.000015926885680528358
275,ショー・ミー・ア・ヒーロー,{}はどのネットワークで初公開されましたか？,KBS,HBO,0.0011559715494513512,0.000013586686691269279,0.001865403726696968,0.000017015176126733422,0.0026854348834604025,0.000021682499209418893,0.004082937259227037,0.000031276194931706414,0.006508795078843832,0.000033754429750842974,0.010869360528886318,0.000032685420592315495,0.016369465738534927,0.000022737511244486086,0.017517490312457085,0.00001813128255889751,0.018180545419454575,0.00003359352194820531,0.018568910658359528,0.00004461118805920705
276,ブラジリアン・フットボール・コンフェデレーション,{}はどの組織の一部ですか？,JSPO,FIFA,0.000016865418729139492,0.00003371873390278779,0.000046289755118777975,0.00004382471524877474,0.00010513513552723452,0.000047043635277077556,0.00028559559723362327,0.000030975963454693556,0.0002986223844345659,0.00002729996049311012,0.000629650370683521,0.00004332696698838845,0.0011433952022343874,0.00005899111783946864,0.0017209149664267898,0.0000586981768719852,0.00265328586101532,0.00005464850619318895,0.004204712342470884,0.000051118910050718114
277,ジェレミー・パクスマン,{}を雇っているのは誰ですか？,TBS,BBC,0.00005407688149716705,0.000811426667496562,0.00011745838855858892,0.0009277347708120942,0.0001895757159218192,0.0013998786453157663,0.0005481221014633775,0.0016641899710521102,0.0013465415686368942,0.0011898812372237444,0.002798739355057478,0.0012097953585907817,0.00321387080475688,0.0010683790314942598,0.00325559894554317,0.0011711361585184932,0.0033227703534066677,0.0010321871377527714,0.0034408753272145987,0.0008599360007792711
278,クロード・ダンノボー,{}はどの国の市民ですか？,ブルガリア,フランス,0.0014143469743430614,0.00011302088387310505,0.003124962328001857,0.00016284022422041744,0.0037537063471972942,0.0001447929535061121,0.005644744262099266,0.00012767710722982883,0.007767864968627691,0.00009612341818865389,0.009911995381116867,0.000119176329462789,0.012496255338191986,0.0001696054678177461,0.01490790955722332,0.0001854901056503877,0.016544543206691742,0.00019524391973391175,0.017577456310391426,0.0001901019422803074
279,スカルノ,{}はどの宗教に所属していますか？,ゾロアスター教,イスラム教,0.0000782317147240974,0.0018472429364919662,0.0006782175041735172,0.0016117191407829523,0.0026602097786962986,0.0019357884302735329,0.006300011649727821,0.001906349672935903,0.01179176103323698,0.0019009141251444817,0.017973938956856728,0.00207402091473341,0.028928538784384727,0.002044153865426779,0.052501630038022995,0.002123510465025902,0.09625159204006195,0.002005825750529766,0.14209595322608948,0.0025214904453605413
280,ティム・ホートン,{}は何のスポーツをプロフェッショナルにプレーしていますか？,ボクシング,ホッケー,0.0020139163825660944,0.0019750683568418026,0.003056539222598076,0.002281859051436186,0.005496548023074865,0.0030178138986229897,0.008274962194263935,0.002714744536206126,0.011561200022697449,0.00405089883133769,0.01699272356927395,0.00488702766597271,0.019356613978743553,0.005791039671748877,0.02152499184012413,0.006197236478328705,0.022682135924696922,0.007568406872451305,0.023436259478330612,0.008651304990053177
281,オーストラリア数学会,{}はどの専門分野を持っていますか？,文学,数学,0.0020080930553376675,0.001556780538521707,0.003862641518935561,0.0019753153901547194,0.006810850463807583,0.0023460150696337223,0.008245295844972134,0.0024955649860203266,0.012747634202241898,0.0029319594614207745,0.017062680795788765,0.003604173194617033,0.019022798165678978,0.0033230201806873083,0.020277371630072594,0.0029230727814137936,0.02064545266330242,0.0027882084250450134,0.020917465910315514,0.002471973653882742
282,カベルネ・フラン,{}はどの地域にちなんで名付けられましたか？,サウジアラビア,フランス,0.0010483840014785528,0.00014440300583373755,0.0017952308990061283,0.00017897911311592907,0.004189405590295792,0.00020855592447333038,0.00595328863710165,0.00014870228187646717,0.009877914562821388,0.0002044292341452092,0.015007010661065578,0.00026460332446731627,0.01755489781498909,0.0002772220759652555,0.018649935722351074,0.0002619705628603697,0.01920922100543976,0.00022649148013442755,0.019864283502101898,0.00018188380636274815
283,グレッグ・ダイク,{}の所属先,HP,BBC,0.00015358513337559998,0.00028056121664121747,0.00034984806552529335,0.0004659180995076895,0.0005873472546227276,0.0007635938818566501,0.0012554149143397808,0.0012874178355559707,0.002774246037006378,0.0022255214862525463,0.0020621786825358868,0.0007802114705555141,0.013349112123250961,0.0014156982069835067,0.01848704181611538,0.0027114017866551876,0.01919213868677616,0.003394540399312973,0.019322670996189117,0.0031889318488538265
284,オクセールのジェルマヌス,{}は何の地位を持っていますか？,法王,司教,0.0003364902804605663,0.0014133000513538718,0.0007248728070408106,0.0012689565774053335,0.002375708892941475,0.0021700989454984665,0.008468065410852432,0.0019442560151219368,0.025587886571884155,0.001591753913089633,0.047019075602293015,0.0015066415071487427,0.049705442041158676,0.001890433020889759,0.049922820180654526,0.00225187954492867,0.05100249499082565,0.0027231972198933363,0.05305255576968193,0.0030344221740961075
285,ルーンスケープ,{}は何ジャンルですか？,コメディー,ファンタジー,0.0016788243083283305,0.0026918118819594383,0.0022713697981089354,0.002846233081072569,0.002551174024119973,0.0028085398953408003,0.002887067385017872,0.0028776186518371105,0.00345673318952322,0.0029749448876827955,0.00453694723546505,0.0029737818986177444,0.006744207348674536,0.0026967301964759827,0.010182156227529049,0.0017245522467419505,0.016450654715299606,0.001278335228562355,0.02397850900888443,0.0011285090586170554
286,小池栄子,{}は元々どこから来たのですか？,京都,東京,0.000025289260520366952,0.00002210337515862193,0.00004986906424164772,0.00004062852531205863,0.00007640775584150106,0.000056900658819358796,0.00014273897977545857,0.00009554906137054786,0.0003386471653357148,0.00016115572361741215,0.0009377982350997627,0.00022837704455014318,0.0022283163852989674,0.0003358674584887922,0.0028965938836336136,0.0001605066645424813,0.002961775753647089,0.00004232757419231348,0.002998568583279848,0.00003441951048444025
287,ジョシュ・マコウン,{}はどのポジションでプレーしていますか？,サイドバック,クォーターバック,0.0005090758786536753,0.00014995006495155394,0.0006442685844376683,0.0001896597386803478,0.0007329801446758211,0.00020962615963071585,0.0010496781906113029,0.0002766680554486811,0.0014620813308283687,0.0002928919857367873,0.002797572873532772,0.0003923185577150434,0.005629312247037888,0.00033630954567342997,0.012983685359358788,0.00034915163996629417,0.012017637491226196,0.0012445447500795126,0.01768367365002632,0.0013450034894049168
288,フレデリック・ノロニャ,{}の国籍は何ですか？,アルゼンチン,ブラジル,0.0028838131111115217,0.0022055269218981266,0.0036225561052560806,0.0025016905274242163,0.004244542680680752,0.0022132471203804016,0.004951481707394123,0.002520645037293434,0.007367745973169804,0.0034972690045833588,0.008657126687467098,0.005589373409748077,0.011904221028089523,0.007008126936852932,0.015329866670072079,0.007030639797449112,0.017590327188372612,0.006741033401340246,0.019609510898590088,0.007365226745605469
289,ノース・サイド・ギャング,{}は、1980年代初頭に一群の人々によってどの都市で作成されましたか？,ニューオーリンズ,シカゴ,0.001505611464381218,0.0019059604965150356,0.004060323815792799,0.0029875747859477997,0.007392219267785549,0.003545115701854229,0.015597641468048096,0.003906792961061001,0.01968124322593212,0.0036525509785860777,0.020866110920906067,0.0030440445989370346,0.02184455655515194,0.002675628289580345,0.02260841801762581,0.0024038697592914104,0.023289203643798828,0.002311560558155179,0.02409277856349945,0.0024435368832200766
290,フランツ・クサヴァー・ガーベルスベルガー,{}はどの都市で働いていましたか？,フィレンツェ,ミュンヘン,0.0010613803751766682,0.0016531154979020357,0.0014711938565596938,0.0023863252718001604,0.003141118213534355,0.0044147782027721405,0.005624390672892332,0.0063242483884096146,0.01035182923078537,0.008395804092288017,0.016354788094758987,0.008267639204859734,0.019644461572170258,0.005612511187791824,0.02117914706468582,0.0056335716508328915,0.021979501470923424,0.005820769816637039,0.022625528275966644,0.005703716538846493
291,セント・ルイ・デ・ケント、ニューブランズウィック,{}はどの国にありますか？,ガーナ,カナダ,0.0032779816538095474,0.0019566307310014963,0.005979366600513458,0.002044858643785119,0.010307151824235916,0.002268450800329447,0.014706972055137157,0.002450385130941868,0.017128320410847664,0.0026263445615768433,0.019176457077264786,0.002239290392026305,0.02019606903195381,0.0016587497666478157,0.02091679535806179,0.0008966530440375209,0.02131057344377041,0.0007084939861670136,0.021696481853723526,0.0008211027598008513
292,セスキアのクイリヌス,{}はどの役職に就いていますか？,僧侶,司教,0.0012290272861719131,0.0010279574198648334,0.0021813069470226765,0.0013438541209325194,0.003038963070139289,0.0014806387480348349,0.005433009937405586,0.0026033781468868256,0.008654640056192875,0.0038147668819874525,0.015240473672747612,0.005449790507555008,0.017152966931462288,0.0069283111952245235,0.018880631774663925,0.008333365432918072,0.02122126892209053,0.006598237436264753,0.02147023007273674,0.0048571317456662655
293,オットー・フォン・ビスマルク,{}はどの都市で働いていましたか？,ミュンヘン,ベルリン,0.00107030407525599,0.0010892641730606556,0.002623145002871752,0.0016989926807582378,0.004199613351374865,0.0022302772849798203,0.006844843737781048,0.003054647473618388,0.011295044794678688,0.004703513812273741,0.015015671029686928,0.006400199607014656,0.016598356887698174,0.007166696712374687,0.01773279532790184,0.007704404182732105,0.018961548805236816,0.008219486102461815,0.02030954137444496,0.00855349749326706
294,クリスチャンメディカルカレッジルディアナ,{}はどの国にありますか？,チリ,インド,0.002912131603807211,0.0021905419416725636,0.0048741004429757595,0.0022000246681272984,0.00874377228319645,0.0038233816158026457,0.011863334104418755,0.004218478687107563,0.013320825062692165,0.0047818636521697044,0.015522951260209084,0.004712467081844807,0.017022689804434776,0.004511753097176552,0.017813589423894882,0.00442304415628314,0.018476372584700584,0.004541801288723946,0.01908108964562416,0.004603104200214148
295,オーストリア帝国,{}の首都は何でしたか？,マニラ,ウィーン,0.0009791390039026737,0.0017627445049583912,0.001673041726462543,0.0020257849246263504,0.0032967356964945793,0.0023317395243793726,0.00884806178510189,0.0017683806363493204,0.016388360410928726,0.001527478452771902,0.019481319934129715,0.0030310279689729214,0.020981185138225555,0.0041177719831466675,0.022446315735578537,0.0034239329397678375,0.024953318759799004,0.0027035935781896114,0.030744655057787895,0.00321660446934402
296,マソレティック・テキスト,{}はどの言語で書かれていますか？,トルコ語,ヘブライ語,0.0014154515229165554,0.0020704916678369045,0.0035601328127086163,0.0031912957783788443,0.012019827961921692,0.006926524918526411,0.015040948055684566,0.010657664388418198,0.018168792128562927,0.011495333164930344,0.021714797243475914,0.013649373315274715,0.025455929338932037,0.01681770384311676,0.028473805636167526,0.019012141972780228,0.03163706511259079,0.020613474771380424,0.034400541335344315,0.02137865126132965
297,井上幻庵因碩,{}はどの国の出身ですか？,フィリピン,日本,0.003110308665782213,0.000030362760298885405,0.006028089672327042,0.000048798625357449055,0.011172192171216011,0.000060178859712323174,0.019379673525691032,0.00003962737901019864,0.0240323543548584,0.000018756516510620713,0.02877451851963997,0.00001633537613088265,0.0347968265414238,0.00002225131174782291,0.04358210787177086,0.00002162597593269311,0.05664066597819328,0.000006079329523345223,0.07454731315374374,0.000001925774313349393
298,インテリポイント,{}はどの企業の開発チームによって作成されましたか？,JAXA,マイクロソフト,0.000029715971322730184,0.0016556301852688193,0.00009195190796162933,0.0028548697009682655,0.0002063187275780365,0.0030957479029893875,0.0007317065028473735,0.003561362624168396,0.0020995796658098698,0.004280409775674343,0.003434673883020878,0.0049384287558496,0.005551235284656286,0.005495493300259113,0.00857472326606512,0.0060978783294558525,0.011304846033453941,0.006532619707286358,0.0157171543687582,0.006743083707988262
299,ピエール・ブランシャール,{}の母語は何ですか？,ヘブライ語,フランス語,0.001020248280838132,0.0012966978829354048,0.0015840735286474228,0.0015621263301,0.0031555453315377235,0.0023135822266340256,0.005575999617576599,0.0035921211820095778,0.01037998404353857,0.005892983637750149,0.013757309876382351,0.005693747662007809,0.016001418232917786,0.0051268613897264,0.017679361626505852,0.0045315781608223915,0.018842395395040512,0.004407064989209175,0.02011435106396675,0.0049241273663938046
300,イヴァン・グデリ,{}は守備的な何のポジションとしてプレイしますか？,フォワード,ミッドフィールダー,0.0021573640406131744,0.0007208440219983459,0.0025892106350511312,0.0007944053504616022,0.003018963150680065,0.0007904525264166296,0.004564243368804455,0.0008542271098122001,0.008235186338424683,0.0008465517312288284,0.013609440997242928,0.0010215684305876493,0.017263952642679214,0.0010830231476575136,0.016958188265562057,0.0012396775418892503,0.018375679850578308,0.0012923587346449494,0.01835089735686779,0.0013014629948884249
301,クラント数理科学研究所,{}の専門分野は何ですか？,物理学,数学,0.0012881746515631676,0.0011805876856669784,0.002857156563550234,0.0019719055853784084,0.005316200666129589,0.0037497375160455704,0.0101423729211092,0.005942820571362972,0.014888925477862358,0.006048122420907021,0.018196187913417816,0.004042499698698521,0.02010982111096382,0.0021448838524520397,0.021747220307588577,0.0013348637148737907,0.022933054715394974,0.0007786070927977562,0.02502145990729332,0.0005071465275250375
302,アレクサンドレ・メルセロー,{}はどこで生まれましたか？,ウィーン,パリ,0.0019003766356036067,0.0032641752623021603,0.0031695603393018246,0.004009312484413385,0.005329165607690811,0.004446500912308693,0.007909838110208511,0.004273893311619759,0.01180792972445488,0.004682761151343584,0.01670694723725319,0.005113066174089909,0.021919623017311096,0.005689248442649841,0.026144664734601974,0.00648241862654686,0.029390862211585045,0.007061555981636047,0.03104568086564541,0.007032555527985096
303,ロシア郵便,{}の本部はどこにありますか？,ウランバートル,モスコー,0.000022085381715442054,0.00021808419842272997,0.00006411266076611355,0.0003405981115065515,0.00013059996126685292,0.0003740185056813061,0.00029121519764885306,0.000505531148519367,0.0007344939513131976,0.0008467959123663604,0.0018763202242553234,0.0016472677234560251,0.0038983705453574657,0.00285846134647727,0.009099934250116348,0.0037193140015006065,0.021357305347919464,0.004427820444107056,0.04396223649382591,0.004572003148496151
304,タリバン反乱,{}はどの国の北西部にありますか？,タジキスタン,アフガニスタン,0.0031983256340026855,0.0036170417442917824,0.005086382385343313,0.005009826272726059,0.007809403818100691,0.0066507672891020775,0.01136024110019207,0.006526835262775421,0.014964614063501358,0.007199685554951429,0.01908143423497677,0.008030093275010586,0.020819373428821564,0.009602605365216732,0.02143339440226555,0.009873571805655956,0.022277984768152237,0.01150223147124052,0.02274424396455288,0.012936068698763847
305,エディナ高校,{}はどの州に位置していますか？,オハイオ,ミネソタ,0.0029800604097545147,0.001603543059900403,0.005510011222213507,0.0028497609309852123,0.01032345648854971,0.004167226143181324,0.01692052185535431,0.006623230408877134,0.02009105682373047,0.016513563692569733,0.02092975378036499,0.014231085777282715,0.021578378975391388,0.009329576045274734,0.022303514182567596,0.009842783212661743,0.023451734334230423,0.012669104151427746,0.025238867849111557,0.014585974626243114
306,プラダ,{}はどこで生まれましたか？,京都,ミラノ,0.00004055213139508851,0.0012570417020469904,0.00009027236956171691,0.002382609061896801,0.00018814810027834028,0.0028674770146608353,0.00032701727468520403,0.0028208463918417692,0.0005799480131827295,0.0024557840079069138,0.001105292933061719,0.002418740186840296,0.001962546957656741,0.002645963802933693,0.0028807888738811016,0.0025380784645676613,0.003339480608701706,0.0019067296525463462,0.0034469980746507645,0.0011086633894592524
307,ポール・モラン,{}はどの都市で亡くなったのですか？,ミラン,パリ,0.00019179846276529133,0.0011464201379567385,0.0003309370658826083,0.0014554490335285664,0.0003408447082620114,0.0014579948037862778,0.0003479356528259814,0.0014607321936637163,0.00035939071676693857,0.0014663831098005176,0.00038370746187865734,0.0014768014661967754,0.00044663072912953794,0.0015003373846411705,0.00058456149417907,0.0015530179953202605,0.0007922162185423076,0.0016630043974146247,0.0011878627119585872,0.0018761432729661465
308,マイク・ピアザ,{}はどのポジションでプレイしていますか？,ファースト,キャッチャー,0.000587050337344408,0.00005268356471788138,0.001246549771167338,0.00002440330536046531,0.002272536512464285,0.00003588116305763833,0.0037389786448329687,0.000030054736271267757,0.005063820630311966,0.00003466588168521412,0.009553124196827412,0.00003979561006417498,0.013506447896361351,0.00004410927795106545,0.016006935387849808,0.000050573951739352196,0.01731482893228531,0.000053681778808822855,0.01790682226419449,0.000055550335673615336
309,ルパン三世,{}が創作された、また彼の出生地でもある国はどこですか？,アフガニスタン,日本,0.005062764510512352,0.00012507880455814302,0.009259279817342758,0.00017358927289023995,0.013181346468627453,0.00019243507995270193,0.0157445278018713,0.00020978276734240353,0.016982246190309525,0.00022390384401660413,0.017832741141319275,0.00023387689725495875,0.018628759309649467,0.0002441657998133451,0.01949954591691494,0.0002578244311735034,0.020604614168405533,0.00027290769503451884,0.02202834188938141,0.0002802447124850005
310,丸亀,{}はどの国に位置していますか？,タジキスタン,日本,0.0017979665426537395,0.00009100332681555301,0.0037043176125735044,0.00012089183292118832,0.006326151546090841,0.00014475725765805691,0.009817427955567837,0.00015658738266211003,0.013729153200984001,0.0001746947964420542,0.01570066809654236,0.00017831847071647644,0.017108241096138954,0.00018490343063604087,0.018398504704236984,0.00019752475782297552,0.019383002072572708,0.00021434016525745392,0.01994914561510086,0.0002252244157716632
311,アンナ・カレニナ,{}はどの言語を完璧に体現していますか？,アイルランド語,ロシア語,0.0007671397179365158,0.002121582394465804,0.001334348227828741,0.002202054485678673,0.0020657111890614033,0.002362251980230212,0.003415400628000498,0.002216110937297344,0.006484887562692165,0.0027628596872091293,0.010433699935674667,0.0034365709871053696,0.01601994037628174,0.0043912893161177635,0.02515242248773575,0.0039845919236540794,0.030442681163549423,0.004491569008678198,0.038976218551397324,0.00508472602814436
312,ベネディクト16世,{}は何のポジションを持っていますか？,司祭,法王,0.001387112308293581,0.00011632758833002299,0.002290345262736082,0.0002133630187017843,0.003052172716706991,0.0002224213385488838,0.005513731390237808,0.00022092810831964016,0.01089397445321083,0.00021502973686438054,0.01825188659131527,0.00012182739737909287,0.019457384943962097,0.000045234133722260594,0.02074362337589264,0.000018036262190435082,0.02171212062239647,0.000008158263881341554,0.022507738322019577,0.000003520789277899894
